road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level
46,9,5,1,Highway,4,Fog,0.5556201929312339,0,1073,5.0,230.50951619188177,High
89,16,3,0,Local,1,Clear,5.680799437619834,0,402,56.50275064591889,14.144589970586042,Low
11,17,5,1,Local,1,Rain,2.159375858097886,0,473,51.650299084875776,26.08447494709259,Low
72,7,3,0,Local,2,Clear,6.581970776827082,0,1126,23.751500197508104,60.918806919848265,High
8,6,6,1,Local,2,Clear,5.275734540851608,0,297,54.085978870339545,14.895246705390617,Low
97,8,3,0,Arterial,3,Clear,9.748037712579414,0,954,21.545540161041114,51.18101950486441,High
117,9,3,0,Highway,5,Rain,3.188950570968788,0,1370,5.0,289.9381296523951,High
71,11,2,0,Local,1,Clear,5.180545343744869,0,349,43.43547409344245,17.54551672578767,Low
64,14,4,0,Highway,4,Clear,9.166805199432002,0,210,34.129923502663104,15.570711256505822,Low
102,14,3,0,Highway,4,Clear,5.762643515292032,0,568,58.5149895987381,22.407405098526212,Medium
21,3,4,0,Arterial,3,Clear,9.012181365806196,0,144,39.55346206481547,9.499542019102233,Low
72,3,4,0,Local,2,Clear,8.013758731033285,1,485,5.0,120.39681475758029,Low
115,22,1,0,Highway,5,Clear,5.885576073182158,0,148,70.43535912573276,11.864821903798298,Low
118,0,1,0,Local,2,Clear,8.762990263765474,0,713,61.19365892351649,18.62843455322542,Medium
63,11,0,0,Arterial,2,Clear,7.272524878018066,0,246,56.56098477084396,16.17539913172847,Low
85,1,6,1,Highway,4,Rain,3.1408719355437196,0,601,14.053975374235915,58.93076712546507,Medium
64,14,5,1,Local,2,Clear,9.347570826574627,0,588,54.00101814059153,23.482055681010678,Medium
20,16,1,0,Local,2,Clear,6.301490577145091,0,698,24.118563354939738,40.32832887465573,Medium
8,6,3,0,Highway,4,Clear,6.829856703527536,0,206,37.81682662512428,15.536192456558231,Low
58,5,4,0,Highway,4,Clear,9.986358926072393,0,208,38.13271120138329,11.44792757867761,Low
46,11,5,1,Highway,4,Rain,3.5416072350373486,0,500,48.66238942339507,24.928908349095035,Medium
31,18,0,0,Local,1,Fog,1.2056098448585422,0,1161,5.0,247.73821738070916,High
114,0,1,0,Highway,4,Clear,6.427192699156718,0,793,46.65948451707341,28.668251348471138,Medium
93,20,2,0,Highway,5,Clear,7.080136263016374,0,527,28.98236391977357,29.300940877052838,Medium
112,13,6,1,Arterial,2,Clear,7.507758735867018,0,158,54.94703658173832,13.597242575843136,Low
9,3,5,1,Arterial,2,Rain,3.200663533624107,0,596,22.981495835627676,37.64155045002445,Medium
15,4,0,0,Highway,5,Rain,3.9963080171713816,0,498,20.192353289324252,40.087012611631415,Low
94,0,3,0,Local,1,Clear,8.002334079320592,0,633,52.86169916800263,22.866300576905985,Medium
26,0,5,1,Local,1,Fog,1.021144351019359,1,774,26.524192408464998,62.32532589970096,Medium
10,20,4,0,Local,2,Fog,1.3891940118215038,0,310,58.678567750720646,19.334404093037232,Low
29,5,3,0,Highway,5,Clear,8.531070118097503,0,357,42.64773407368794,14.902348726217998,Low
118,4,3,0,Local,2,Clear,5.991288108651281,1,783,13.257158064220931,86.43474211451515,Medium
80,1,5,1,Arterial,3,Clear,8.72939030878014,0,119,64.79445482374365,11.670675522672761,Low
36,20,2,0,Highway,5,Clear,6.798421874064706,0,272,70.63910537997376,16.950550787641788,Low
84,4,2,0,Arterial,3,Clear,9.962522689276025,0,289,65.19158688011274,15.379764440342868,Low
109,8,5,1,Highway,4,Clear,9.89538405050352,0,1308,26.593518374758037,57.39290757865363,High
118,18,5,1,Arterial,2,Clear,8.992973167592753,0,1331,30.40312940268422,54.20418385700441,High
37,20,5,1,Arterial,2,Rain,3.833383341697953,0,539,15.470042419296476,47.429483455548606,Medium
86,14,6,1,Local,1,Fog,0.8760620783027293,0,204,31.855565069502575,26.191854423149817,Low
71,12,6,1,Highway,5,Clear,9.99389502604127,0,667,22.451268548652326,42.174360364698835,Medium
23,11,4,0,Arterial,3,Rain,4.602128640340817,0,485,26.102381138730863,34.69161810523011,Low
41,4,1,0,Highway,5,Clear,8.072946904483068,0,623,41.42741649364195,23.611173299746383,Medium
104,1,3,0,Local,1,Clear,5.029935014918597,1,725,21.49847744794367,54.987220843493084,Medium
93,3,5,1,Arterial,3,Clear,5.217666051654012,0,181,46.734816712617615,12.567202519502628,Low
80,17,6,1,Highway,4,Clear,7.502989054834942,0,1406,5.0,286.19506602090394,High
102,20,1,0,Highway,5,Clear,8.046569369619357,0,153,53.62657239184764,12.548572290796132,Low
28,9,4,0,Arterial,2,Rain,3.621373355725297,0,1175,14.735037775789209,94.7259438396319,High
48,12,3,0,Arterial,3,Clear,5.495649101915253,0,424,44.958605098070194,18.69687130833266,Low
38,11,1,0,Arterial,3,Clear,8.911360743351864,0,120,31.586390815660415,15.886760965957867,Low
31,1,3,0,Highway,4,Clear,7.093800192066293,0,799,41.880747631126724,28.25407878464076,Medium
14,14,2,0,Arterial,3,Fog,0.6820811099577728,0,233,56.260373513247586,22.5267235269237,Low
117,13,5,1,Highway,5,Clear,8.251005976857382,0,414,27.07187590187666,26.16907527588573,Low
97,9,2,0,Arterial,2,Clear,7.734193415363261,0,593,32.11579061193285,29.858441781951008,Medium
73,21,0,0,Local,1,Rain,3.046139417901764,0,579,24.528619136413802,38.490458263536745,Medium
91,7,4,0,Arterial,3,Rain,2.451414382517223,0,954,5.0,207.03399013567946,High
88,14,5,1,Highway,5,Fog,1.3198229407029318,0,712,27.946628193718603,43.72927117916436,Medium
77,12,1,0,Local,2,Clear,9.095626032979617,0,665,23.154035639792216,41.26554140110218,Medium
90,7,3,0,Highway,5,Rain,4.0110004331835585,0,523,17.356620971088162,48.255996523566274,Medium
29,20,6,1,Arterial,3,Rain,4.232896347842142,0,739,35.30040706829642,35.61403856035906,Medium
51,20,0,0,Arterial,3,Rain,2.280010634465521,0,732,25.942213648489385,45.931823973179654,Medium
49,21,4,0,Highway,4,Clear,8.700065651014881,0,117,67.26362333559102,12.65734893233408,Low
43,13,4,0,Highway,5,Clear,8.603752885777833,0,397,22.182715609335855,26.55597548627315,Low
92,0,4,0,Highway,4,Clear,6.685549768624524,0,221,69.52859708160534,13.242015543444637,Low
92,12,1,0,Local,1,Clear,7.553760154408114,0,275,52.72715737798517,15.34442134693944,Low
72,7,5,1,Local,2,Clear,6.171173002462983,0,791,48.28430773382775,28.806736099598645,Medium
87,17,2,0,Arterial,2,Rain,2.0062142875562228,0,1032,16.517192348008663,75.54816693507311,High
93,21,0,0,Highway,5,Clear,5.983549424174389,0,369,24.908440534195346,26.894909395905273,Low
5,8,1,0,Local,1,Clear,9.0967345673857,0,1134,20.689646025442762,64.4416638548206,High
42,12,3,0,Arterial,3,Clear,9.684320503778167,0,731,30.653788256901638,37.83890161088402,Medium
7,2,1,0,Arterial,2,Clear,9.958080360097092,0,402,41.46528737337868,18.476747532019914,Low
42,17,3,0,Arterial,3,Clear,9.284810786769384,0,1086,44.27965361206276,32.141295819088946,High
36,9,3,0,Highway,4,Clear,6.108494947202253,0,613,56.5003388674077,23.02511439244264,Medium
105,4,4,0,Arterial,2,Rain,4.102658010430403,0,651,52.43555499196496,27.529243312436428,Medium
27,5,1,0,Arterial,2,Rain,2.4212690258126037,0,121,21.87285986755853,18.85402322557681,Low
58,7,2,0,Arterial,2,Clear,5.822756799496068,0,1389,32.19266357364869,53.17251125591672,High
46,23,3,0,Local,1,Rain,3.337483312350151,0,329,19.509355499104316,31.587419780014773,Low
66,6,6,1,Highway,4,Clear,8.205439557713428,0,688,56.60867998686815,19.893342769416925,Medium
25,20,4,0,Arterial,3,Fog,1.6751121429157032,0,108,35.23754704089902,20.596821258151987,Low
73,17,2,0,Highway,5,Fog,1.571697843030151,0,1129,5.0,241.7250515437965,High
117,13,1,0,Local,1,Clear,7.315038383971689,0,688,36.8052669732083,25.56401295285939,Medium
27,14,2,0,Highway,4,Clear,8.211533527221508,0,245,54.16236500512293,16.10149240194792,Low
1,9,1,0,Highway,4,Clear,7.007987357055816,0,1079,51.68024578496137,30.213641793976233,High
87,20,3,0,Local,2,Clear,9.147285196779478,0,684,50.34304285885825,21.357339171294544,Medium
74,11,0,0,Highway,4,Clear,9.631878491581213,0,235,60.46353061638091,13.938752563456918,Low
42,6,0,0,Arterial,2,Clear,7.15865868390537,0,502,52.15497945038823,19.05174855384564,Medium
52,6,5,1,Local,1,Clear,5.413506602381622,0,597,33.08390500263375,28.77823845500648,Medium
25,10,5,1,Arterial,3,Clear,5.817679145925315,0,430,22.032723581897002,30.470014132970014,Low
54,12,3,0,Highway,4,Clear,8.602721652289532,0,398,52.62147274765875,19.335494062460576,Low
67,14,2,0,Highway,5,Clear,6.626337292943074,0,227,46.26052111983547,16.301717565058603,Low
6,17,1,0,Local,1,Clear,8.926924862640547,0,553,29.518529191050753,29.351367988798735,Medium
58,6,0,0,Highway,4,Rain,4.786929892593486,0,259,62.936438806572056,18.130864450596295,Low
70,5,1,0,Arterial,3,Clear,8.471508339482398,0,374,42.09384591645235,17.96594500541693,Low
53,22,3,0,Local,1,Clear,9.071084422248973,0,362,35.49340600086716,21.510107812674832,Low
66,10,2,0,Arterial,2,Clear,8.782779351363782,0,251,25.36112461064283,22.413571992977126,Low
58,7,6,1,Local,1,Clear,8.16293949578742,0,889,50.920909233554,31.64045135370519,Medium
82,19,1,0,Highway,5,Clear,5.021136042901209,0,804,22.828130288030874,45.5282530507494,Medium
87,0,2,0,Arterial,3,Clear,7.578386040466798,0,203,46.11128819069706,16.184367217694525,Low
2,7,6,1,Arterial,2,Fog,1.77455009759172,0,945,31.14321067559021,50.546879610569036,High
76,7,0,0,Highway,4,Clear,9.803229504437013,0,1144,10.533861266205843,118.32614974244537,High
22,18,1,0,Highway,5,Clear,8.252410307730944,0,855,34.92119122638179,32.85042227759276,Medium
37,2,4,0,Arterial,3,Rain,3.6781370918396563,0,690,8.447053362502668,97.78468362121805,Medium
20,4,0,0,Arterial,2,Rain,4.76149711576658,0,299,34.556726846120654,28.152781161726686,Low
103,2,2,0,Arterial,2,Fog,1.8718955646947468,0,712,12.966011976671453,72.82410943952631,Medium
24,14,3,0,Local,1,Clear,7.138099386923566,0,505,20.984029729891404,35.6709794880098,Medium
112,13,4,0,Arterial,3,Clear,5.671778462489232,0,503,30.019303158743618,29.8485221400076,Medium
84,20,5,1,Local,2,Rain,4.035405198706577,0,248,47.163794349834845,19.85921814859616,Low
65,14,1,0,Arterial,3,Clear,6.647345960719525,0,625,58.167516866983334,20.728458997640075,Medium
65,23,5,1,Highway,5,Clear,8.227210843480325,0,568,47.63671224309219,24.075026943300387,Medium
81,16,0,0,Highway,4,Clear,9.333986675247864,0,633,21.54872244659182,35.89952433354341,Medium
1,17,1,0,Arterial,3,Clear,9.051829336220562,0,611,19.064159140919983,41.36596238146693,Medium
117,1,1,0,Local,2,Rain,2.445030519723794,0,177,64.88445524266693,17.668205692650925,Low
116,11,4,0,Highway,5,Clear,5.229983091783189,0,496,65.77773328800033,19.038345519503142,Low
109,15,4,0,Arterial,2,Fog,0.5997813320508167,0,725,45.140215332352966,32.490948056619274,Medium
94,3,4,0,Highway,4,Clear,6.5738964533202715,0,317,50.16561089065421,19.279580384244582,Low
105,1,4,0,Highway,4,Clear,6.856322673617116,0,312,40.916972257909755,19.161634366356747,Low
111,13,3,0,Arterial,2,Clear,7.7954947043755265,0,242,67.21243413171234,12.125722309601944,Low
3,10,2,0,Highway,5,Fog,1.7417254816082708,0,302,52.48148110402209,24.2226424538537,Low
46,12,4,0,Arterial,3,Clear,6.854028681865296,0,367,43.39149341189163,13.689633791137222,Low
55,6,0,0,Local,1,Clear,7.793166547430642,0,105,48.19698679097758,12.587235827945111,Low
75,9,1,0,Local,1,Clear,7.154854354832638,0,466,44.081271349526666,19.064195020258126,Low
88,23,5,1,Highway,4,Clear,8.336144713988718,0,346,28.361866362413686,22.612753926075236,Low
86,0,4,0,Arterial,3,Clear,5.930658959592536,0,244,61.1735045833588,18.39739025595994,Low
64,20,0,0,Local,2,Clear,5.769140546318948,0,352,35.15765302581232,20.771821838958807,Low
108,3,3,0,Highway,5,Fog,0.8130394430717078,0,197,65.32884314256617,25.020435549664775,Low
45,17,0,0,Arterial,3,Clear,5.508646209264721,1,501,17.136695688494697,54.19546201552904,Medium
26,5,5,1,Local,1,Clear,6.1813093468099805,0,764,30.83675798227027,34.99692798092143,Medium
77,1,5,1,Highway,4,Clear,5.434522287931916,0,543,53.45196512955785,20.799183652828052,Medium
65,2,0,0,Local,2,Clear,7.009888767998861,0,223,62.75426286870073,12.785994248240412,Low
24,13,3,0,Arterial,3,Clear,8.557280362240189,0,418,53.52907228590122,14.968054550097024,Low
74,7,5,1,Highway,4,Clear,6.432690403561944,0,1124,32.81898956700685,45.87215665744312,High
35,15,3,0,Arterial,2,Clear,5.018654573890565,0,378,38.86507115042339,18.673079103656985,Low
24,18,1,0,Highway,4,Rain,2.1192834017946827,0,1138,7.737514426313222,162.39349349284228,High
28,17,4,0,Highway,5,Clear,8.459707736089978,1,1345,13.152281112292556,131.12684718818326,High
100,5,5,1,Arterial,2,Clear,6.956580911847966,0,175,37.48533599192662,14.973460765989078,Low
80,13,0,0,Arterial,3,Clear,6.484999506609118,0,436,40.68825988880721,19.36074249557169,Low
104,2,2,0,Arterial,2,Clear,7.453188997402518,0,736,43.53234440358814,25.883601667108508,Medium
16,15,2,0,Highway,5,Rain,4.298211412196009,0,638,36.80327935414735,30.840019678730382,Medium
59,0,6,1,Local,1,Clear,8.219631099952935,0,548,65.60662784948192,20.53616625720172,Medium
81,11,1,0,Arterial,2,Clear,8.666485743924808,0,587,26.199825815897306,30.974618608051557,Medium
115,13,2,0,Local,1,Clear,8.523153385862695,0,100,51.792760793263014,14.206476174677414,Low
54,18,1,0,Local,1,Clear,6.643334701031563,0,1040,52.394553432301564,29.452081492829542,High
79,21,4,0,Highway,4,Clear,9.213553322226717,0,561,32.782852970791566,24.444788071083412,Medium
16,18,6,1,Highway,4,Clear,9.734243852868321,0,802,40.105384186847424,28.481540551886855,Medium
15,8,1,0,Local,2,Clear,6.485371114969159,0,906,42.37184171811454,29.834928346074523,High
98,6,3,0,Local,1,Rain,4.174765409097462,0,402,46.123730493398845,24.698364211942224,Low
11,13,3,0,Highway,5,Clear,8.520528798644602,1,458,32.73214265220669,42.05550291333717,Low
65,4,6,1,Arterial,2,Fog,0.6130382050575776,0,371,38.606737665630845,25.374326372639107,Low
79,17,3,0,Highway,4,Clear,7.552087110694551,0,919,23.06336271974727,47.770281771924786,High
90,8,5,1,Highway,4,Fog,0.7639987210720205,0,1337,32.74377201612082,56.04580343925493,High
115,20,3,0,Arterial,2,Clear,5.731575122678362,0,372,69.04909881558771,13.101651859753497,Low
68,6,3,0,Highway,5,Clear,7.386835456352523,1,695,29.93747077377737,46.122020481214605,Medium
43,8,3,0,Local,1,Clear,5.176034357500371,0,922,28.311310036079934,43.43841664624379,High
69,3,3,0,Local,1,Clear,5.263279710090575,0,515,69.53537457556577,20.652414487464217,Medium
99,16,5,1,Arterial,2,Clear,5.26842267067892,0,626,28.8294344937464,32.5462827778012,Medium
13,11,3,0,Highway,5,Clear,7.458940865428861,0,219,75.595421983938,14.090975794864887,Low
10,5,3,0,Highway,5,Clear,7.94482276507038,0,365,48.22557113370982,17.929964260024402,Low
75,17,4,0,Highway,4,Clear,5.0174374825637855,0,1308,30.58549134188151,54.33608486585189,High
82,7,5,1,Arterial,2,Clear,8.162732020097188,0,1103,37.078899594218626,42.18627811612836,High
98,20,3,0,Highway,4,Clear,7.448503760698368,0,230,32.077385260666226,21.961608304520677,Low
103,14,1,0,Arterial,2,Clear,6.119009430308317,1,642,32.05621163462135,44.74716461997078,Medium
41,2,6,1,Arterial,3,Clear,5.07550061038255,0,427,44.74241402237896,19.73427169671211,Low
106,1,4,0,Local,2,Fog,1.2528028500498734,0,260,30.30901739462945,25.496808225809772,Low
50,23,5,1,Local,2,Clear,8.001661177957455,1,479,37.74442761461226,39.882864257032445,Low
87,22,2,0,Arterial,3,Clear,8.294201018699916,0,398,57.98543202748166,16.84826749200936,Low
71,8,0,0,Arterial,3,Clear,8.235306009344555,0,985,12.415225069779328,91.58599588665066,High
59,7,5,1,Highway,5,Clear,5.765811600538727,0,922,25.193233585507482,49.35007391195208,High
39,3,6,1,Highway,4,Clear,9.556071570011133,0,342,35.04832110790261,20.002479295049536,Low
3,1,4,0,Local,1,Fog,1.032534507039991,0,489,27.290248210009636,31.776329001182493,Low
76,13,3,0,Arterial,2,Rain,3.8422346280978985,0,546,30.172379121722003,33.14642238216835,Medium
7,1,4,0,Highway,5,Clear,5.8324046985245035,0,379,64.64388180553824,17.34642011184475,Low
49,1,0,0,Arterial,2,Rain,3.404838528694409,0,109,53.01082106590594,19.86763390611678,Low
26,21,0,0,Local,2,Clear,7.607605886929012,0,247,68.9854845496034,15.299928141090822,Low
33,6,5,1,Highway,4,Clear,8.851776254141662,1,505,33.976798864944975,41.746058546526605,Medium
101,11,3,0,Highway,5,Rain,3.6103264113274793,0,272,20.553726841585704,31.504604311483867,Low
48,5,3,0,Local,1,Clear,6.996512445502972,1,151,29.33286642271333,30.921076170166106,Low
79,17,1,0,Arterial,2,Clear,6.4125732455444036,0,790,46.52968739306739,27.8790859555749,Medium
2,3,0,0,Arterial,3,Clear,9.864783753825439,0,469,44.25145646865911,20.17713077466036,Low
105,18,3,0,Highway,4,Clear,6.422649966957536,1,855,5.0,196.99548798732653,Medium
71,12,0,0,Local,2,Clear,5.647369602128925,0,173,29.258581250677324,14.771654828295643,Low
32,19,1,0,Local,1,Clear,6.502083453587851,0,1049,26.658311445097784,48.558565789224666,High
4,20,2,0,Arterial,2,Clear,6.634681998113398,0,169,67.81346259098564,11.456125629006316,Low
20,22,0,0,Highway,4,Clear,5.639297545188003,0,786,52.907436049027766,23.907244489425615,Medium
114,1,1,0,Arterial,2,Fog,0.8537825289961223,0,619,53.94543371849269,24.148726046155993,Medium
117,7,1,0,Highway,4,Clear,8.09582507113946,0,782,42.275973640036845,26.760803649006085,Medium
36,18,6,1,Highway,5,Rain,4.682640281973682,0,1051,21.207703990239832,63.32131424550273,High
32,8,1,0,Highway,5,Rain,4.738012744821301,0,490,49.94142881510443,27.64356349691942,Low
28,3,4,0,Highway,5,Clear,8.275055365828822,0,626,42.53609211511625,25.867214353270548,Medium
77,15,5,1,Local,1,Rain,3.078383821465808,0,518,20.560959713693407,43.4191314444088,Medium
1,18,3,0,Highway,5,Clear,7.785913250519204,0,1074,58.490546624493405,27.154552479025508,High
60,9,0,0,Arterial,3,Clear,7.7578737029310805,0,663,19.79974820634149,42.00240011654067,Medium
56,5,5,1,Highway,4,Clear,5.100111332891396,0,260,70.62598087240414,12.696011330552833,Low
35,15,4,0,Arterial,2,Rain,2.532526478737709,0,523,18.93142110590457,43.89181653690915,Medium
112,9,0,0,Highway,4,Clear,9.553703795827992,0,1100,52.419531883069084,31.79153821030517,High
30,12,5,1,Arterial,3,Clear,5.611319888319446,0,323,70.2517206191878,16.045046859692054,Low
54,8,4,0,Local,2,Clear,8.978152394035781,0,1028,48.42215333652143,29.730707130080372,High
36,6,3,0,Local,1,Clear,7.671535039318008,0,228,72.54524924919805,14.560276544910195,Low
55,3,1,0,Arterial,3,Clear,6.426545807581366,0,732,50.012193159852174,25.013572900387103,Medium
89,18,5,1,Highway,5,Clear,9.604420338471606,1,1246,5.0,274.3049671724855,High
80,3,5,1,Highway,5,Clear,5.086854510368503,0,606,63.71347917562423,19.848066002568736,Medium
58,18,0,0,Arterial,3,Clear,6.370292791589983,0,636,19.191227137441352,45.29096714779357,Medium
83,18,1,0,Highway,4,Clear,9.431249152631057,0,822,24.97263514760571,43.93575103979757,Medium
65,11,6,1,Arterial,2,Rain,2.354082995783464,0,155,60.867925125920635,15.548094925028515,Low
69,12,3,0,Local,1,Clear,7.994609022471696,0,788,47.26417033966971,23.824430309375312,Medium
51,3,0,0,Local,2,Fog,1.3236876841719503,0,491,51.08057601035754,27.322301263122217,Low
22,9,2,0,Local,1,Clear,5.739868081116693,0,542,42.848723779727436,22.18915196647151,Medium
88,20,2,0,Local,1,Clear,6.075875519252973,0,720,55.232351532558205,24.799540456145436,Medium
107,6,2,0,Arterial,3,Clear,9.993144264271294,0,239,44.99328660712348,13.471139098865484,Low
109,4,3,0,Arterial,2,Rain,2.4348399388477793,0,754,17.56649888625921,57.550189857792276,Medium
116,16,2,0,Highway,5,Fog,0.6222388447340907,0,278,51.545330582645875,19.86151598533225,Low
101,17,5,1,Local,1,Clear,6.493536349584142,0,994,20.680332542096334,60.02437416443304,High
53,10,6,1,Highway,5,Clear,9.25709831609682,0,641,30.00195143298422,28.60244482769045,Medium
100,14,0,0,Arterial,2,Rain,4.1045833437425925,0,202,20.051626143747654,23.62554998075379,Low
36,20,6,1,Highway,4,Clear,5.706462070020477,0,273,55.36424262473669,13.673707398047549,Low
